KARNATAKA,CHAMARAJNAGAR,2001,19,4,5,1,9,107,25,7,1390
KARNATAKA,CHICKMAGALUR,2001,41,8,12,4,10,187,5,4,2766
KARNATAKA,CHITRADURGA,2001,31,18,4,8,20,269,8,2,2691
KARNATAKA,DAKSHIN KANNADA,2001,33,3,9,1,8,127,12,1,3047
KARNATAKA,DAVANAGERE,2001,58,22,23,5,26,297,1,8,3301
KARNATAKA,DHARWAD COMMR.,2001,16,4,8,5,34,168,7,2,1902
KARNATAKA,DHARWAD RURAL,2001,25,3,3,3,5,110,0,3,899
KARNATAKA,GADAG,2001,22,2,4,4,13,109,1,3,899
KARNATAKA,GULBARGA,2001,95,20,35,10,61,423,25,6,4169
KARNATAKA,HASSAN,2001,64,20,17,5,23,210,0,4,4039
KARNATAKA,HAVERI,2001,24,3,12,7,10,260,0,5,2211
KARNATAKA,K.G.F.,2001,20,1,12,4,6,73,0,4,906
KARNATAKA,KODAGU,2001,26,4,4,1,3,170,3,4,1301
KARNATAKA,KOLAR,2001,69,17,21,3,25,373,0,18,3230
KARNATAKA,KOPPAL,2001,23,6,12,3,8,166,5,5,1406
KARNATAKA,MANDYA,2001,67,15,9,2,28,280,0,7,4807
KARNATAKA,MYSORE COMMR.,2001,32,2,11,0,32,67,0,9,1903
KARNATAKA,MYSORE RURAL,2001,53,12,14,0,0,212,0,6,2900
KARNATAKA,RAICHUR,2001,33,12,11,4,13,261,15,1,2384
KARNATAKA,RAILWAYS,2001,12,1,1,3,11,16,0,1,583
KARNATAKA,SHIMOGA,2001,56,12,14,1,15,260,20,6,4178
KARNATAKA,TUMKUR,2001,80,6,21,10,27,234,69,28,4141
KARNATAKA,UDUPI,2001,16,2,2,1,12,107,5,0,1959
KARNATAKA,UTTAR KANNADA,2001,17,4,5,1,5,118,4,3,2319
KERALA,ALAPUZHA,2001,22,21,8,2,18,419,35,1,7319
KERALA,CBCID,2001,22,2,2,1,1,6,1,0,250
KERALA,ERNAKULAM,2001,44,38,20,25,80,626,25,3,14843
KERALA,IDUKKI,2001,33,34,0,3,16,301,10,0,5421
KERALA,KANNUR,2001,26,42,12,1,18,831,6,0,5888
KERALA,KASARGOD,2001,18,28,4,32,9,683,0,0,3116
KERALA,KOLLAM,2001,41,55,16,13,62,575,63,3,9282
KERALA,KOTTAYAM,2001,34,22,18,2,54,347,17,2,7082
KERALA,KOZHIKODE,2001,34,39,12,28,15,1127,391,2,8394
KERALA,MALAPPURAM,2001,23,71,17,6,11,663,30,3,7428
KERALA,PALAKKAD,2001,45,63,14,11,30,608,67,5,6516
KERALA,PATHANAMTHITTA,2001,20,12,0,1,7,224,29,0,4100
KERALA,RAILWAYS,2001,0,1,0,0,2,39,0,0,289
KERALA,THRISSUR,2001,42,42,18,14,82,577,4,2,10465
KERALA,TRIVANDRUM,2001,53,57,41,32,104,892,77,6,11368
KERALA,WAYANADU,2001,15,35,1,5,8,190,13,0,2086
MADHYA PRADESH,BALAGHAT,2001,56,87,11,0,7,42,18,3,2925
MADHYA PRADESH,BARWANI,2001,41,34,2,2,18,35,10,5,2008
MADHYA PRADESH,BETUL,2001,56,95,19,0,18,9,16,7,2637
MADHYA PRADESH,BHIND,2001,63,31,47,3,28,99,17,34,3361
MADHYA PRADESH,BHOPAL,2001,61,106,55,8,99,77,8,15,13708
MADHYA PRADESH,BHOPAL RLY.,2001,5,1,2,1,25,3,0,0,1036
MADHYA PRADESH,CHHATARPUR,2001,54,65,28,4,42,104,20,20,3361
MADHYA PRADESH,CHHINDWARA,2001,78,93,18,0,18,26,26,10,3672
MADHYA PRADESH,DAMOH,2001,43,66,18,3,24,54,32,28,2879
MADHYA PRADESH,DATIYA,2001,53,12,25,3,26,30,9,8,1866
MADHYA PRADESH,DEWAS,2001,50,78,20,10,67,119,39,15,5039
MADHYA PRADESH,DHAR,2001,89,68,22,6,35,48,28,41,4910
MADHYA PRADESH,DINDORI,2001,13,20,2,0,2,6,4,0,821
MADHYA PRADESH,GUNA,2001,71,124,17,9,50,171,35,7,6001
MADHYA PRADESH,GWALIOR,2001,84,59,46,4,144,170,25,20,6846
MADHYA PRADESH,HARDA,2001,14,28,2,1,3,23,8,9,746
MADHYA PRADESH,HOSHANGABAD,2001,53,65,16,0,31,33,13,9,2741
MADHYA PRADESH,INDORE,2001,111,84,50,5,112,129,29,25,13063
MADHYA PRADESH,INDORE RLY.,2001,6,2,0,0,7,2,0,0,353
MADHYA PRADESH,JABALPUR,2001,103,108,33,0,126,112,15,28,8333
MADHYA PRADESH,JABALPUR RLY.,2001,3,0,0,0,15,1,0,1,359
MADHYA PRADESH,JHABUA,2001,124,44,83,5,20,74,45,5,3416
MADHYA PRADESH,KATNI,2001,51,25,9,0,29,33,8,11,2285
MADHYA PRADESH,KHANDWA,2001,41,63,14,5,11,64,9,11,3911
MADHYA PRADESH,KHARGON,2001,47,47,15,5,21,80,17,5,3499
MADHYA PRADESH,MANDLA,2001,35,64,9,2,11,18,15,4,2122
MADHYA PRADESH,MANDSAUR,2001,28,41,15,3,32,56,27,4,2616
MADHYA PRADESH,MORENA,2001,63,35,35,16,76,198,19,29,5229
MADHYA PRADESH,NARSINGHPUR,2001,38,70,7,1,11,32,24,22,2311
MADHYA PRADESH,NEEMUCH,2001,17,37,16,5,15,65,18,1,2208
MADHYA PRADESH,PANNA,2001,24,44,11,1,10,54,11,19,1921
MADHYA PRADESH,RAISEN,2001,39,79,11,5,27,59,18,20,3009
MADHYA PRADESH,RAJGARH,2001,42,95,12,4,35,161,51,7,3718
MADHYA PRADESH,RATLAM,2001,58,70,21,5,54,42,17,4,3342
MADHYA PRADESH,REWA,2001,53,31,26,6,67,149,31,18,4603
MADHYA PRADESH,SAGAR,2001,84,141,30,4,53,151,51,29,7681
MADHYA PRADESH,SATNA,2001,49,58,16,3,52,87,34,19,4763
MADHYA PRADESH,SEONI,2001,40,52,3,1,6,49,7,10,2143
MADHYA PRADESH,SHAHDOL,2001,57,63,13,2,34,44,26,9,4162
MADHYA PRADESH,SHAJAPUR,2001,42,90,13,1,47,92,35,8,3663
MADHYA PRADESH,SHEOPUR,2001,24,21,18,4,10,38,4,6,1053
MADHYA PRADESH,SHIVPURI,2001,88,72,20,5,48,140,38,14,4321
MADHYA PRADESH,SIDHI,2001,36,42,33,9,15,33,23,27,3508
MADHYA PRADESH,SIHORE,2001,35,59,29,1,19,53,23,5,3389
MADHYA PRADESH,TIKAMGARH,2001,53,86,7,6,46,90,26,15,3078
MADHYA PRADESH,UJJAIN,2001,84,59,44,6,79,133,38,7,7641
MADHYA PRADESH,UMARIYA,2001,19,25,3,2,19,30,12,2,1849
MADHYA PRADESH,VIDISHA,2001,47,112,10,0,20,77,35,13,3635
MAHARASHTRA,AHMEDNAGAR,2001,97,44,37,20,104,266,44,0,4391
MAHARASHTRA,AKOLA,2001,64,15,15,9,41,99,48,2,4020
MAHARASHTRA,AMRAVATI COMMR.,2001,44,23,27,10,48,95,15,10,2837
MAHARASHTRA,AMRAVATI RURAL,2001,72,42,29,1,36,112,23,4,3655
MAHARASHTRA,AURANGABAD COMMR.,2001,36,14,19,3,40,130,3,4,2351
MAHARASHTRA,AURANGABAD RURAL,2001,61,28,16,14,49,139,24,6,2708
MAHARASHTRA,BEED,2001,68,22,25,16,62,272,38,2,3644
MAHARASHTRA,BHANDARA,2001,32,39,4,2,15,63,55,5,2252
MAHARASHTRA,BULDHANA,2001,49,22,22,11,27,246,69,35,3701
MAHARASHTRA,CHANDRAPUR,2001,49,43,10,8,36,110,39,2,3123
MAHARASHTRA,DHULE,2001,48,16,6,7,13,86,22,6,2040
MAHARASHTRA,GADCHIROLI,2001,47,27,7,11,15,28,51,0,1364
MAHARASHTRA,GONDIA,2001,41,23,17,4,13,20,20,4,2006
MAHARASHTRA,HINGOLI,2001,36,20,9,4,39,96,33,2,1841
MAHARASHTRA,JALGAON,2001,83,19,16,16,30,157,22,5,4014
MAHARASHTRA,JALNA,2001,43,16,12,13,46,120,38,5,2529
MAHARASHTRA,KOLHAPUR,2001,54,26,21,11,32,129,20,19,3162
MAHARASHTRA,LATUR,2001,42,7,22,3,31,211,28,38,3044
MAHARASHTRA,MUMBAI,2001,295,127,148,61,406,196,6,18,28968
MAHARASHTRA,MUMBAI RLY.,2001,12,2,1,0,29,13,0,0,2023
MAHARASHTRA,NAGPUR COMMR.,2001,112,39,64,14,171,235,15,7,9912
MAHARASHTRA,NAGPUR RLY.,2001,12,2,0,6,20,18,2,2,1056
MAHARASHTRA,NAGPUR RURAL,2001,101,81,23,7,58,180,81,3,5680
MAHARASHTRA,NANDED,2001,80,23,41,21,93,217,67,21,5348
MAHARASHTRA,NANDURBAR,2001,44,16,6,4,5,80,4,2,1079
